"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.98217460304588
8.065,-10.102456613955
8.13,-10.2100401480754
8.195,-10.3074554686601
8.26,-10.3972451912221
8.325,-10.4819647912383
8.39,-10.5641855272462
8.455,-10.6464984984916
8.52,-10.7315187327693
8.585,-10.8218883207041
8.65,-10.9202776994766
8.715,-11.0293842536283
8.78,-11.151927444126
8.845,-11.2906396869417
8.91,-11.448252148426
8.975,-11.6274744509946
9.04,-11.830966899671
9.105,-12.061303114313
9.17,-12.320919694957
9.235,-12.6120475033408
9.3,-12.9366159861081
9.365,-13.2961173160126
9.43,-13.6914106435896
9.495,-14.1224383910868
9.56,-14.5878172217964
9.625,-15.0842595471609
9.69,-15.6057862717996
9.755,-16.1427276551385
9.82,-16.6806119592919
9.885,-17.1992557860716
9.95,-17.6727050923091
10.015,-18.0709875052565
10.08,-18.3644906017847
10.145,-18.5306219775522
10.21,-18.5604136899503
10.275,-18.4616030516958
10.34,-18.2562916360618
10.405,-17.9746439600785
10.47,-17.6480551159517
10.535,-17.30439698501
10.6,-16.9659458992679
10.665,-16.6492722908533
10.73,-16.3661105936654
10.795,-16.1245072112632
10.86,-15.9298902998857
10.925,-15.7859378978026
10.99,-15.6952370944581
11.055,-15.6597704246016
11.12,-15.6812739991744
11.185,-15.7615067282757
11.25,-15.9024615084852
11.315,-16.1065413012224
11.38,-16.3767164909168
11.445,-16.7166742167219
11.51,-17.1309639060203
11.575,-17.6251327616449
11.64,-18.2058236533024
11.705,-18.8807605642064
11.77,-19.6584385818149
11.835,-20.5470857172839
11.9,-21.5518914763942
11.965,-22.6682445820861
12.03,-23.866400986721
12.095,-25.0611118222815
12.16,-26.0704056267894
12.225,-26.6218555641489
12.29,-26.5130781283145
12.355,-25.8133484270635
12.42,-24.7884262264011
12.485,-23.6780672083254
12.55,-22.6155113639699
12.615,-21.6561093609393
12.68,-20.8161092242563
12.745,-20.0953728399626
12.81,-19.4880160741163
12.875,-18.986963043028
12.94,-18.5857871666293
13.005,-18.2794057381889
13.07,-18.0643168504596
13.135,-17.9386800421754
13.2,-17.9023773707541
13.265,-17.957125431771
13.33,-18.1066882915892
13.395,-18.3572461414157
13.46,-18.7180007689193
13.525,-19.2021547247836
13.59,-19.8285109386817
13.655,-20.6241627373588
13.72,-21.6292262536191
13.785,-22.9056919322905
13.85,-24.5553424232769
13.915,-26.7596989421213
13.98,-29.8771314001672
14.045,-34.6053065665856
14.11,-38.7142573337668
14.175,-33.4483002449431
14.24,-28.7249532425515
14.305,-25.4891395493119
14.37,-23.0909401131917
14.435,-21.2078762581457
14.5,-19.6734581800558
14.565,-18.3923855244268
14.63,-17.3053624704214
14.695,-16.3730518020885
14.76,-15.5680221437967
14.825,-14.8703744229219
14.89,-14.2652099126551
14.955,-13.7410860451425
15.02,-13.2890330381365
15.085,-12.9019041842064
15.15,-12.5739323817255
15.215,-12.3004180307631
15.28,-12.0775023755632
15.345,-11.9019969227715
15.41,-11.7712492673165
15.475,-11.6830314114402
15.54,-11.6354400301069
15.605,-11.6267999926142
15.67,-11.6555633114058
15.735,-11.7201958990346
15.8,-11.8190443765413
15.865,-11.9501750786058
15.93,-12.1111779663199
15.995,-12.2989304470666
16.06,-12.5093218370718
16.125,-12.7369509092477
16.19,-12.974829661831
16.255,-13.2141581609081
16.32,-13.4442754826514
16.385,-13.6529270893718
16.45,-13.8269896661745
16.515,-13.9537187950079
16.58,-14.0224074363549
16.645,-14.0261049199496
16.71,-13.9628797456777
16.775,-13.8361707140916
16.84,-13.6540887528273
16.905,-13.4279343196873
16.97,-13.1704371664614
17.035,-12.8941978057402
17.1,-12.6106007712658
17.165,-12.3292414416535
17.23,-12.0577647026854
17.295,-11.8019682070818
17.36,-11.5660396482449
17.425,-11.3528368388729
17.49,-11.1641575034529
17.555,-11.0009736029253
17.62,-10.8636222474243
17.685,-10.7519544508722
17.75,-10.6654470623878
17.815,-10.6032844111084
17.88,-10.5644159701486
17.945,-10.5475955232019
18.01,-10.5514063537137
18.075,-10.574276094701
18.14,-10.6144841796457
18.205,-10.6701643650483
18.27,-10.7393045701196
18.335,-10.8197463023555
18.4,-10.9091862006082
18.465,-11.0051826997816
18.53,-11.1051714354872
18.595,-11.2064936338804
18.66,-11.3064421572878
18.725,-11.4023297867447
18.79,-11.4915833205887
18.855,-11.5718647404615
18.92,-11.6412167551623
18.985,-11.6982245266282
19.05,-11.7421789148115
19.115,-11.7732204272898
19.18,-11.7924390521066
19.245,-11.8019052170008
19.31,-11.8046125918799
19.375,-11.8043244005938
19.44,-11.8053297896446
19.505,-11.8121326648069
19.57,-11.8291085946045
19.635,-11.8601725027964
19.7,-11.9084987943185
19.765,-11.9763261514014
19.83,-12.064863631431
19.895,-12.1742967987794
19.96,-12.3038768737647
20.025,-12.4520657485171
20.09,-12.616706596919
20.155,-12.7951928709528
20.22,-12.9846154359582
20.285,-13.1818758126934
20.35,-13.3837608894728
20.415,-13.5869799319255
20.48,-13.7881680349331
20.545,-13.9838616969878
20.61,-14.1704525619944
20.675,-14.3441251788776
20.74,-14.5007843587369
20.805,-14.6359776695075
20.87,-14.7448189135733
20.935,-14.8219189873606
21,-14.861330976739
