"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.2107494946334
2,-3.63381916080419
4,-4.10186613415068
6,-4.58272900797645
8,-5.02316702548565
10,-5.3469043335919
12,-5.46616458886703
14,-5.3126597185813
16,-4.87302861402187
18,-4.19649557180163
20,-3.36654376040113
22,-2.46494138688223
24,-1.55272060420875
26,-0.668227251743824
28,0.167488719140085
30,0.944577300894091
32,1.65981535386244
34,2.31366793856709
36,2.90853531232532
38,3.44774918762992
40,3.93501398254259
42,4.37410438789264
44,4.76870805981049
46,5.12234938979406
48,5.43835782576348
50,5.71986000850288
52,5.96978399624141
54,6.19086898739787
56,6.38567688623059
58,6.55660373556866
60,6.7058900023214
62,6.83562925096354
64,6.9477750526974
66,7.04414615414587
68,7.12643002729025
70,7.19618497541498
72,7.25484099722714
74,7.30369962387543
76,7.34393294717014
78,7.37658205489701
80,7.40255508207924
82,7.42262507584762
84,7.43742785630261
86,7.44746003636888
88,7.45307734021858
90,7.45449333264055
92,7.45177864127141
94,7.44486072063761
96,7.43352417244515
98,7.41741160158421
100,7.39602495302236
102,7.36872724221971
104,7.33474456184997
106,7.29316822118182
108,7.24295685194667
110,7.18293829613157
112,7.1118110769386
114,7.02814524412381
116,6.93038237917553
118,6.81683454487111
120,6.68568196916882
122,6.5349692684057
124,6.36260004568797
126,6.16632975868653
128,5.94375685713802
130,5.69231237962803
132,5.40924853301299
134,5.09162736224203
136,4.73631163768371
138,4.33996186307889
140,3.89904640431722
142,3.40987715037339
144,2.86869258707511
146,2.27182672163596
148,1.61603104968154
150,0.899065732798786
152,0.120755848161758
154,-0.715174969925943
156,-1.59805601281117
158,-2.50558937169922
160,-3.39777666834876
162,-4.21197845133521
164,-4.86607863399149
166,-5.27908671027052
168,-5.40715524121635
170,-5.26907926426542
172,-4.93550044890272
174,-4.49327333261619
176,-4.01635790093787
178,-3.55583272005261
180,-3.14237302463639
