"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.06050296063525
2,-2.2362734355933
4,-2.52347612465136
6,-2.92444569692793
8,-3.43807279360669
10,-4.05477656422284
12,-4.74667703652515
14,-5.450723857089
16,-6.0482025989634
18,-6.36485998970368
20,-6.23758759367083
22,-5.63159301724934
24,-4.67009574246555
26,-3.53280602318624
28,-2.35984485262382
30,-1.23081896977152
32,-0.181893032883649
34,0.774829831927709
36,1.63893770434626
38,2.41514599555495
40,3.11008786286864
42,3.73082332893376
44,4.28418703684385
46,4.77653468929783
48,5.21367402540749
50,5.60087717646968
52,5.94292513324681
54,6.24416119876545
56,6.50854299178894
58,6.73968870639404
60,6.94091626376832
62,7.1152753458888
64,7.26557288231338
66,7.39439277094276
68,7.50411065047517
70,7.59690450491212
72,7.67476181653734
74,7.73948391512616
76,7.79268810652679
78,7.83580810546831
80,7.87009324469695
82,7.89660688325862
84,7.91622438858246
86,7.92963101787264
88,7.93731997262259
90,7.93959084493961
92,7.93654861563233
94,7.92810330214274
96,7.91397029039721
98,7.89367131984779
100,7.86653602683542
102,7.83170388928018
104,7.78812635660271
106,7.73456889319652
108,7.66961261153711
110,7.59165512124027
112,7.4989101714752
114,7.38940561391702
116,7.26097915938245
118,7.11127134109104
120,6.93771502984547
122,6.73752077276611
124,6.50765715485926
126,6.24482533092361
128,5.94542688721605
130,5.60552435824486
132,5.22079422824102
134,4.78647346146842
136,4.29730328325707
138,3.74747960674359
140,3.13063131758015
142,2.43987212189982
144,1.66802244974345
146,0.80820318966577
148,-0.144780827147141
150,-1.19142203921753
152,-2.32125317484364
154,-3.50083470724052
156,-4.65427714110014
158,-5.64411289752894
160,-6.28702465191751
162,-6.44726246743713
164,-6.14749168485667
166,-5.54956403696875
168,-4.83389807031962
170,-4.12525414429683
172,-3.49014992429347
174,-2.95796582734088
176,-2.53875998944437
178,-2.23367269936201
180,-2.04023256707445
