"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.61442511650136
2,-4.16816879641943
4,-4.85701316558875
6,-5.68006900204295
8,-6.61388413623242
10,-7.58109111647709
12,-8.40054880643798
14,-8.7733031856823
16,-8.44409003807861
18,-7.46034854606488
20,-6.11607446610638
22,-4.68186987129168
24,-3.30323182187567
26,-2.03622737378919
28,-0.893825825807448
30,0.128278659569648
32,1.04017700122949
34,1.8531053661784
36,2.57772674334243
38,3.22360188483676
40,3.79912454474127
42,4.31162278950651
44,4.76750583670131
46,5.17240973908219
48,5.53132582226551
50,5.84870819959975
52,6.12856143331723
54,6.37451094467789
56,6.58985900758721
58,6.77762890877273
60,6.94059946832401
62,7.08133172599521
64,7.20218926032996
66,7.30535333073157
68,7.39283381338932
70,7.46647673173618
72,7.52796905120487
74,7.57884130752201
76,7.62046855988554
78,7.65407009861836
80,7.68070828595281
82,7.70128686419004
84,7.71654902424837
86,7.72707548707657
88,7.73328280886625
90,7.73542207748331
92,7.73357812173215
94,7.72766930719721
96,7.71744794311998
98,7.7025012749812
100,7.68225298817537
102,7.65596510031341
104,7.62274007394203
106,7.58152293808434
108,7.53110316570572
110,7.47011601406356
112,7.39704299425217
114,7.31021109264806
116,7.20779031706806
118,7.08778907998622
120,6.94804685475207
122,6.78622344182924
124,6.59978405268558
126,6.38597924977625
128,6.14181856166384
130,5.86403631249512
132,5.54904785825981
134,5.1928940141898
136,4.79117102627552
138,4.3389431012119
140,3.83063456163392
142,3.25989985766945
144,2.61947364059907
146,1.90101388469076
148,1.09497809886809
150,0.190638747360767
152,-0.823495610592517
154,-1.9581979403811
156,-3.21939253113093
158,-4.59769886858888
160,-6.04427824118571
162,-7.42505829480435
164,-8.47667380689316
166,-8.88653274343578
168,-8.56784367925047
170,-7.76193051596804
172,-6.78256097429646
174,-5.8266616654361
176,-4.9795440819298
178,-4.2675018163249
180,-3.69207711889956
