"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.63715592825806
2,-2.97053256233574
4,-3.43265709931278
6,-4.03136271486568
8,-4.77025002448539
10,-5.63934410885492
12,-6.59358174824554
14,-7.51136545600466
16,-8.14954883532332
18,-8.19847966222799
20,-7.53013338510259
22,-6.34145787630213
24,-4.93977224346257
26,-3.53394987384254
28,-2.21910856010298
30,-1.02596136828445
32,0.04296695323233
34,0.995668317799483
36,1.84317189988537
38,2.59662440344142
40,3.26627126240139
42,3.86120041274266
44,4.38937553304122
46,4.85776492526722
48,5.27248860983909
50,5.63895469738893
52,5.96197611379551
54,6.24586674158932
56,6.4945189459711
58,6.71146524742937
60,6.89992686315191
62,7.06285151273728
64,7.20294249756998
66,7.32268070554991
68,7.42434089135593
70,7.51000333974256
72,7.58156182868276
74,7.64072866086669
76,7.68903741652398
78,7.72784398915791
80,7.758326391287
82,7.78148375374584
84,7.79813488482364
86,7.80891670100019
88,7.81428278682481
90,7.81450228608816
92,7.809659269214
94,7.79965266280611
96,7.78419676710295
98,7.76282232662155
100,7.73487805951495
102,7.69953249300162
104,7.65577589618686
106,7.60242204768537
108,7.53810952297389
110,7.46130213382541
112,7.37028809704448
114,7.26317744856263
116,7.13789714719945
118,6.99218322433017
120,6.82356922441752
122,6.62937003886269
124,6.40666005323663
126,6.15224429757952
128,5.86262100675224
130,5.53393366956912
132,5.16191030629978
134,4.74178746403305
136,4.26821650688883
138,3.73515078734492
140,3.13571556136937
142,2.46207114458675
144,1.70530095627751
146,0.855406543894077
148,-0.0983887634271535
150,-1.16654266485002
152,-2.35615327589348
154,-3.66333611707405
156,-5.05557432794534
158,-6.4364623426163
160,-7.5998904086269
162,-8.24985285410364
164,-8.20186722700813
166,-7.58107790617432
168,-6.68484653326605
170,-5.74891505758262
172,-4.8932423758984
174,-4.16344786786222
176,-3.57039598183413
178,-3.11119049727434
180,-2.77845750437421
