"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-12.2377709511213
8.065,-12.2686938608047
8.13,-12.2671078666592
8.195,-12.2258447703313
8.26,-12.1438663397493
8.325,-12.026372960347
8.39,-11.8830106836768
8.455,-11.7251134684173
8.52,-11.563172603974
8.585,-11.4052513697758
8.65,-11.2564221222967
8.715,-11.1189364550429
8.78,-10.9928093942076
8.845,-10.8766823416799
8.91,-10.7691436884024
8.975,-10.6711407083519
9.04,-10.5905575320002
9.105,-10.5489963520125
9.17,-10.5836146889602
9.235,-10.7245610683865
9.3,-10.9509542883685
9.365,-11.1935127675729
9.43,-11.3962917942893
9.495,-11.5456420666985
9.56,-11.65165191338
9.625,-11.7281649457377
9.69,-11.7856124460609
9.755,-11.8305309908421
9.82,-11.8667029872247
9.885,-11.89622635593
9.95,-11.9202310277305
10.015,-11.9393120372556
10.08,-11.9537822176633
10.145,-11.9638182338797
10.21,-11.9695449689239
10.275,-11.9710843208082
10.34,-11.9685832585178
10.405,-11.9622295976333
10.47,-11.9522603468408
10.535,-11.93896542907
10.6,-11.9226884084007
10.665,-11.9038251748832
10.73,-11.8828211426506
10.795,-11.8601672842018
10.86,-11.8363951890934
10.925,-11.8120712607055
10.99,-11.7877901284614
11.055,-11.7641673420744
11.12,-11.7418314212022
11.185,-11.7214153530481
11.25,-11.7035476579142
11.315,-11.688843174849
11.38,-11.6778937526917
11.445,-11.6712590622151
11.51,-11.6694577688586
11.575,-11.672959319081
11.64,-11.6821765936145
11.705,-11.697459665792
11.77,-11.7190908719998
11.835,-11.7472813550992
11.9,-11.7821691829715
11.965,-11.8238190772119
12.03,-11.8722237165266
12.095,-11.9273065110805
12.16,-11.988925683213
12.225,-12.0568794410126
12.29,-12.1309119973236
12.355,-12.210720169328
12.42,-12.2959602927446
12.485,-12.3862551982978
12.55,-12.4812010237216
12.615,-12.5803736688183
12.68,-12.6833347404279
12.745,-12.7896368752229
12.81,-12.8988283681475
12.875,-13.0104570708599
12.94,-13.1240735562296
13.005,-13.239233570985
13.07,-13.355499818803
13.135,-13.47244313075
13.2,-13.5896430895961
13.265,-13.706688179921
13.33,-13.8231755379534
13.395,-13.9387103745907
13.46,-14.0529051428062
13.525,-14.1653785173335
13.59,-14.2757542506828
13.655,-14.3836599655882
13.72,-14.4887259402203
13.785,-14.5905839390773
13.85,-14.6888661394786
13.915,-14.7832042009873
13.98,-14.873228522792
14.045,-14.9585677319083
14.11,-15.0388484427882
14.175,-15.1136953262997
14.24,-15.1827315227462
14.305,-15.2455794293589
14.37,-15.3018618872119
14.435,-15.3512037855499
14.5,-15.3932340928994
14.565,-15.4275883139886
14.63,-15.4539113595033
14.695,-15.4718608022687
14.76,-15.4811104790008
14.825,-15.4813543819028
14.89,-15.4723107698826
14.955,-15.4537264159357
15.02,-15.4253808962904
15.085,-15.3870908192145
15.15,-15.3387138878367
15.215,-15.2801526925983
15.28,-15.2113581353787
15.345,-15.1323323988911
15.41,-15.0431313911349
15.475,-14.9438666145969
15.54,-14.8347064322019
15.605,-14.7158767251193
15.67,-14.5876609596768
15.735,-14.4503997000621
15.8,-14.3044896186111
15.865,-14.1503820650051
15.93,-13.9885812587481
15.995,-13.8196421654841
16.06,-13.6441681071651
16.125,-13.4628081394087
16.19,-13.2762542076837
16.255,-13.0852380687212
16.32,-12.8905279366245
16.385,-12.6929247866986
16.45,-12.4932582264335
16.515,-12.2923818249367
16.58,-12.0911677820837
16.645,-11.8905008193557
16.71,-11.6912711881175
16.775,-11.4943667197808
16.84,-11.3006638868152
16.905,-11.1110179035508
16.97,-10.9262519690865
17.035,-10.7471458373675
17.1,-10.5744239855049
17.165,-10.4087437327832
17.23,-10.250683730404
17.295,-10.1007332865203
17.36,-9.95928300434124
17.425,-9.82661718738294
17.49,-9.70290840347285
17.555,-9.58821450068019
17.62,-9.48247824139393
17.685,-9.38552957673055
17.75,-9.29709043617864
17.815,-9.21678177121892
17.88,-9.14413247933825
17.945,-9.07858975579457
18.01,-9.019530379668
18.075,-8.96627243843917
18.14,-8.91808702766252
18.205,-8.87420952226223
18.27,-8.83385009488533
18.335,-8.79620324562612
18.4,-8.76045619818357
18.465,-8.72579610369054
18.53,-8.69141607067741
18.595,-8.65652010561168
18.66,-8.62032710276747
18.725,-8.58207406590176
18.79,-8.54101877951506
18.855,-8.49644217721199
18.92,-8.44765068209428
18.985,-8.393978822593
19.05,-8.33479246003312
19.115,-8.26949300472479
19.18,-8.19752304841465
19.245,-8.11837390494536
19.31,-8.03159562953905
19.375,-7.9368101802817
19.44,-7.83372849045317
19.505,-7.7221723299551
19.57,-7.60210193306365
19.635,-7.47365043040295
19.7,-7.33716609848043
19.765,-7.19326325530761
19.83,-7.04288217209661
19.895,-6.88735747809484
19.96,-6.72849299997345
20.025,-6.56863856465375
20.09,-6.41076081213494
20.155,-6.25849550433714
20.22,-6.11616359759841
20.285,-5.9887286472269
20.35,-5.88167114923005
20.415,-5.80075938429671
20.48,-5.75170948584847
20.545,-5.73975114793375
20.61,-5.76914632876833
20.675,-5.84273698745638
20.74,-5.96161070957701
20.805,-6.1249590994345
20.87,-6.33016293751813
20.935,-6.57308398609558
21,-6.84849707884
