"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-9.09531033693601
8.065,-9.08963976274731
8.13,-9.08235641596074
8.195,-9.07569361452534
8.26,-9.07203469697957
8.325,-9.07390194334673
8.39,-9.0839341507528
8.455,-9.10484975471944
8.52,-9.13939299467909
8.585,-9.19026174683714
8.65,-9.26001734093252
8.715,-9.35097884768787
8.78,-9.46510668904939
8.845,-9.60388251803051
8.91,-9.76819357843068
8.975,-9.95822970716558
9.04,-10.1733996040703
9.105,-10.4122702628414
9.17,-10.6725303442216
9.235,-10.9509759589802
9.3,-11.2435170599772
9.365,-11.5452053556615
9.43,-11.8502905976635
9.495,-12.1523204440848
9.56,-12.4443075934469
9.625,-12.7189925461939
9.69,-12.9692257905806
9.755,-13.188474250444
9.82,-13.3714219861663
9.885,-13.5145909567138
9.95,-13.6168705084701
10.015,-13.6798352420529
10.08,-13.7077634263171
10.145,-13.7073359328498
10.21,-13.6870727010596
10.275,-13.6566189051338
10.34,-13.6260087339383
10.405,-13.6050145639315
10.47,-13.6026505986035
10.535,-13.6268606307654
10.6,-13.6843895334607
10.665,-13.7808192609002
10.73,-13.9207401304281
10.795,-14.1080240475604
10.86,-14.3461662728271
10.925,-14.6386652545361
10.99,-14.9894148888203
11.055,-15.4030887112988
11.12,-15.8854987555218
11.185,-16.4439102101402
11.25,-17.0872820807064
11.315,-17.8263748582981
11.38,-18.6735976147394
11.445,-19.642306775624
11.51,-20.7448895166033
11.575,-21.9880748705109
11.64,-23.3619801357236
11.705,-24.816244876
11.77,-26.2173377692865
11.835,-27.3120227597572
11.9,-27.807934588467
11.965,-27.6226288238391
12.03,-26.9730035874891
12.095,-26.1475976541351
12.16,-25.3315796747816
12.225,-24.606266114052
12.29,-23.9965382725672
12.355,-23.5036830910045
12.42,-23.1214573219565
12.485,-22.8431076660662
12.55,-22.6643125802266
12.615,-22.5843318393826
12.68,-22.6062349479918
12.745,-22.7363723624737
12.81,-22.9828468941268
12.875,-23.3524538694969
12.94,-23.8453231847834
13.005,-24.4463440145128
13.07,-25.1128026738615
13.135,-25.760372680149
13.2,-26.2586393310788
13.265,-26.4603398757398
13.33,-26.2738219605165
13.395,-25.721839710663
13.46,-24.9163529284229
13.525,-23.984077218469
13.59,-23.0202078732332
13.655,-22.0832532073397
13.72,-21.206287480283
13.785,-20.4080318990117
13.85,-19.6996295843961
13.915,-19.0878163423182
13.98,-18.5759549781046
14.045,-18.1641169504516
14.11,-17.8490074538438
14.175,-17.6241762018153
14.24,-17.4806401772028
14.305,-17.4078071297092
14.37,-17.3944776604417
14.435,-17.4297186524762
14.5,-17.5034887491877
14.565,-17.6796388376605
14.63,-17.9471309670342
14.695,-18.2951545538672
14.76,-18.708322587609
14.825,-19.1650971144701
14.89,-19.6352361368088
14.955,-20.0769383746467
15.02,-20.4358908410194
15.085,-20.6502428472719
15.15,-20.6648957371658
15.215,-20.4515999778569
15.28,-20.0218378792227
15.345,-19.4213978624292
15.41,-18.7112665413984
15.475,-17.9491885138095
15.54,-17.1802668552844
15.605,-16.4356026181173
15.67,-15.7347419085476
15.735,-15.0888841259244
15.8,-14.5035893962144
15.865,-13.9807432125858
15.93,-13.5199045552388
15.995,-13.1192241920638
16.06,-12.7760812409511
16.125,-12.4875342728418
16.19,-12.2506436197224
16.255,-12.0626966796778
16.32,-11.9213539466674
16.385,-11.8247257348655
16.45,-11.7713847806034
16.515,-11.7603161105644
16.58,-11.790801850017
16.645,-11.862234820537
16.71,-11.9738511754347
16.775,-12.1243698384226
16.84,-12.3115269878961
16.905,-12.5315008731592
16.97,-12.7782424295339
17.035,-13.0427708075167
17.1,-13.3125719156
17.165,-13.5713548313496
17.23,-13.7995421272381
17.295,-13.9758918233442
17.36,-14.0804025217534
17.425,-14.0980445934634
17.49,-14.0221253226836
17.555,-13.8558497694845
17.62,-13.6113386262756
17.685,-13.3066274770583
17.75,-12.9620187863483
17.815,-12.5970572664266
17.88,-12.2287031289253
17.945,-11.8706271662989
18.01,-11.533254240238
18.075,-11.224178197634
18.14,-10.9486900597697
18.205,-10.7102843863485
18.27,-10.5110930771279
18.335,-10.3522407859857
18.4,-10.2341338658563
18.465,-10.1566972291434
18.53,-10.1195687217351
18.595,-10.1222530694429
18.66,-10.1642292927917
18.725,-10.2449975081351
18.79,-10.3640436018998
18.855,-10.5206941324392
18.92,-10.7138310373246
18.985,-10.9414406398847
19.05,-11.1999914099301
19.115,-11.483679913121
19.18,-11.7836635092504
19.245,-12.087510183363
19.31,-12.3792098546437
19.375,-12.6401268865712
19.44,-12.8511064027761
19.505,-12.9954985309355
19.57,-13.0622697306714
19.635,-13.0480433768144
19.7,-12.9572509336911
19.765,-12.800468455261
19.83,-12.5918171027972
19.895,-12.3464805609339
19.96,-12.0789943113952
20.025,-11.8024280501078
20.09,-11.5282424652595
20.155,-11.2665061916759
20.22,-11.0262079210483
20.285,-10.8154907596958
20.35,-10.6417208461618
20.415,-10.5113697092153
20.48,-10.4297442607792
20.545,-10.4006417045979
20.61,-10.4260330014802
20.675,-10.5058777882407
20.74,-10.6381411625195
20.805,-10.8190271258324
20.87,-11.0433853708989
20.935,-11.3052094809524
21,-11.5981366356198
