"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.36077274844686
2,-2.56660949743217
4,-2.91728909311605
6,-3.42745056168465
8,-4.11624409229904
10,-5.00677225716057
12,-6.12117973314685
14,-7.46038774768808
16,-8.93538077217464
18,-10.1931912319784
20,-10.5054452421552
22,-9.46806864878159
24,-7.65024877006776
26,-5.71768920577916
28,-3.9444399947119
30,-2.38676236060744
32,-1.03247772863012
34,0.145263215378215
36,1.17274187847752
38,2.07227053354608
40,2.86208638488447
42,3.55701627539457
44,4.16919968376004
46,4.70869555855386
48,5.18395382142065
50,5.60217199600824
52,5.96956281988872
54,6.29155503874274
56,6.57294449178332
58,6.81800816097889
60,7.03059044405856
62,7.21416840905608
64,7.37190098898297
66,7.50666579063443
68,7.62108627528436
70,7.71755141417205
72,7.79822945177531
74,7.86507707057407
76,7.91984500357613
78,7.96408095741394
80,7.99913056905696
82,8.02613700827588
84,8.04603974507679
86,8.05957291855185
88,8.0672636655036
90,8.06943069025785
92,8.06618327931891
94,8.05742088521772
96,8.04283332325305
98,8.02190154358707
100,7.99389886029192
102,7.95789243923923
104,7.91274476842495
106,7.85711475677897
108,7.78945802885154
110,7.70802589957678
112,7.61086242026525
114,7.49579877640673
116,7.36044417914474
118,7.20217221091905
120,7.01810134201737
122,6.80506800159143
124,6.55959012672581
126,6.27781847447151
128,5.95547209212618
130,5.58775310102859
132,5.16923422629653
134,4.69371013680971
136,4.15400048954803
138,3.54168858786342
140,2.8467753439601
142,2.05722631693419
144,1.15839859752542
146,0.132381637383233
148,-1.04254173850312
150,-2.39153358244555
152,-3.93927707227512
154,-5.69377460095943
156,-7.59174993513911
158,-9.35474237392789
160,-10.3418019096066
162,-10.0334012202622
164,-8.81928307886754
166,-7.38757370147063
168,-6.08047708718401
170,-4.98926826922527
172,-4.11633527642201
174,-3.441810980614
176,-2.94400605308599
178,-2.60465570197213
180,-2.40970299403334
