"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.19615584830205
2,-2.43119243670359
4,-2.75712998191661
6,-3.17010100172462
8,-3.6587627783726
10,-4.19811355856163
12,-4.74043424933753
14,-5.20618906437124
16,-5.48571185855502
18,-5.46921096396916
20,-5.10338373381173
22,-4.426779284019
24,-3.54245175893618
26,-2.56054359080981
28,-1.56329552225669
30,-0.600306086463863
32,0.303017530226838
34,1.136082803703
36,1.89648774780232
38,2.586043038238
40,3.20855734098005
42,3.76865556199085
44,4.27116923925095
46,4.72083530075539
48,5.12215814459239
50,5.47935660199184
52,5.79635366462807
54,6.07678647624408
56,6.32402467256346
58,6.54119087207291
60,6.73118021348118
62,6.89667750586531
64,7.04017145315379
66,7.1639658876961
68,7.27018819054701
70,7.36079519423208
72,7.43757691498898
74,7.50215847723642
76,7.55600059004749
78,7.60039892223133
80,7.63648270325539
82,7.6652128532476
84,7.68737991708818
86,7.70360204506451
88,7.7143232256283
90,7.71981193459159
92,7.72016032009753
94,7.71528399472629
96,7.70492245627521
98,7.68864010840824
100,7.66582780288778
102,7.63570477777689
104,7.59732082190025
106,7.54955845571499
108,7.49113488291667
110,7.42060343556523
112,7.33635420796658
114,7.23661355064197
116,7.11944207546705
118,6.98273080748387
120,6.82419511113629
122,6.64136602594986
124,6.43157868354217
126,6.19195757216446
128,5.91939861853091
130,5.61054846467282
132,5.26178210449484
134,4.86918153166207
136,4.42852083158846
138,3.93526833298913
140,3.3846260943301
142,2.77164503353995
144,2.09148766795022
146,1.33997283032371
148,0.514649823733836
150,-0.383157249134629
152,-1.34461127163618
154,-2.3469731957904
156,-3.34412317444106
158,-4.25683449152248
160,-4.97418489163233
162,-5.38496180426699
164,-5.43741188044295
166,-5.17582607858154
168,-4.71033193406498
170,-4.15641602791776
172,-3.59954101403506
174,-3.09137833381399
176,-2.65907656950047
178,-2.31500792941658
180,-2.06349283037847
