"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-11.8069135868416
8.065,-11.8851196437566
8.13,-11.9192924225903
8.195,-11.9139302537633
8.26,-11.8742719889027
8.325,-11.8059061074599
8.39,-11.7144774683943
8.455,-11.605482227104
8.52,-11.4841357409404
8.585,-11.3552960892244
8.65,-11.223426458168
8.715,-11.0925820310403
8.78,-10.9664101890855
8.845,-10.8481560527194
8.91,-10.7406682544462
8.975,-10.6464021405006
9.04,-10.5674192940686
9.105,-10.5053833804733
9.17,-10.4615528930952
9.235,-10.4367715119506
9.3,-10.4314565845886
9.365,-10.4455858425023
9.43,-10.4786820516767
9.495,-10.529795072402
9.56,-10.5974810055106
9.625,-10.6797789740274
9.69,-10.7741878553641
9.755,-10.8776480863089
9.82,-10.9865374713822
9.885,-11.0966943313694
9.95,-11.2034853344291
10.015,-11.3019371711683
10.08,-11.3869483636046
10.145,-11.4535873737409
10.21,-11.4974646599074
10.275,-11.5151417009301
10.34,-11.5045162720086
10.405,-11.4651108803909
10.47,-11.3981994747176
10.535,-11.3067380674511
10.6,-11.1951088363005
10.665,-11.0687284868375
10.73,-10.9335954285419
10.795,-10.7958508517336
10.86,-10.6614106503234
10.925,-10.5356986367586
10.99,-10.4234865440359
11.055,-10.3288286385412
11.12,-10.2550695917684
11.185,-10.2049019319423
11.25,-10.1804513167565
11.315,-10.1833717066231
11.38,-10.2149366746924
11.445,-10.2761166729858
11.51,-10.3676346941098
11.575,-10.4899943322492
11.64,-10.6434748156477
11.705,-10.8280873000369
11.77,-11.0434858090471
11.835,-11.2888250785355
11.9,-11.5625569442914
11.965,-11.8621581979808
12.03,-12.1837885235327
12.095,-12.5218912901417
12.16,-12.8687782332738
12.225,-13.214286699788
12.29,-13.5456641512579
12.355,-13.847899633022
12.42,-14.1047342840572
12.485,-14.3004629296698
12.55,-14.422334108449
12.615,-14.4629487850551
12.68,-14.4218147701334
12.745,-14.3054148798301
12.81,-14.125766740926
12.875,-13.8980864769713
12.94,-13.6383990392422
13.005,-13.3617149141413
13.07,-13.0809875016942
13.135,-12.8067517348873
13.2,-12.547215357941
13.265,-12.3085820075473
13.33,-12.0954494956866
13.395,-11.9111937740344
13.46,-11.7582980966635
13.525,-11.6386162382272
13.59,-11.5535734487246
13.655,-11.5043148129336
13.72,-11.491811977044
13.785,-11.5169383137856
13.85,-11.5805208439783
13.915,-11.6833752152522
13.98,-11.8263279493077
14.045,-12.0102279757695
14.11,-12.235947003294
14.175,-12.5043652457771
14.24,-12.8163349796422
14.305,-13.1726086938414
14.37,-13.573710240703
14.435,-14.019715095443
14.5,-14.5098881347619
14.565,-15.042103618008
14.63,-15.6119455040833
14.695,-16.2113717428311
14.76,-16.8268671846105
14.825,-17.4372046688033
14.89,-18.0114440095576
14.955,-18.508722502497
15.02,-18.8822985770539
15.085,-19.089627746695
15.15,-19.1061845789453
15.215,-18.9353429206877
15.28,-18.6070034224138
15.345,-18.166039343777
15.41,-17.6587543259377
15.475,-17.1240911834905
15.54,-16.5907139241748
15.605,-16.0777880204059
15.67,-15.5971331234963
15.735,-15.1554222689016
15.8,-14.7559424917984
15.865,-14.3998582039116
15.93,-14.0870677790142
15.995,-13.816766418749
16.06,-13.5878087516258
16.125,-13.3989379575351
16.19,-13.2489257602571
16.255,-13.1366512772042
16.32,-13.0611354468445
16.385,-13.0215400678331
16.45,-13.0171351196999
16.515,-13.0472341135183
16.58,-13.1110942213156
16.645,-13.2077756705076
16.71,-13.3359535565936
16.775,-13.4936755264821
16.84,-13.6780621641566
16.905,-13.8849558403712
16.97,-14.1085418350341
17.035,-14.3409965870052
17.1,-14.5722632902791
17.165,-14.7901070668692
17.23,-14.9806345781326
17.295,-15.1294272419471
17.36,-15.2232799805221
17.425,-15.2522583858089
17.49,-15.211505141004
17.555,-15.1021567090481
17.62,-14.9310113840137
17.685,-14.709096298545
17.75,-14.4496898302965
17.815,-14.1664321211893
17.88,-13.8719394064744
17.945,-13.5770372434479
18.01,-13.2905147426906
18.075,-13.0192209959967
18.14,-12.7683362395331
18.205,-12.5416987408475
18.27,-12.3421180452273
18.335,-12.1716419260687
18.4,-12.0317668509179
18.465,-11.9235934708252
18.53,-11.8479335533541
18.595,-11.8053759333683
18.66,-11.7963183559412
18.725,-11.8209705921646
18.79,-11.879332452622
18.855,-11.9711485555938
18.92,-12.0958400733653
18.985,-12.2524123514004
19.05,-12.4393365827098
19.115,-12.6544041911028
19.18,-12.8945551698718
19.245,-13.1556877001144
19.31,-13.4324675691613
19.375,-13.7181734596559
19.44,-14.0046373069156
19.505,-14.2823620423622
19.57,-14.5409086676582
19.635,-14.7696193597418
19.7,-14.9586630348692
19.765,-15.1002570357261
19.83,-15.1897811640902
19.895,-15.2264448714411
19.96,-15.2132640183962
20.025,-15.1563294553592
20.09,-15.0635884761161
20.155,-14.9434842472116
20.22,-14.8037663562512
20.285,-14.6506546810346
20.35,-14.4883981156586
20.415,-14.3191763691188
20.48,-14.1432565606749
20.545,-13.9593183381133
20.61,-13.7648788824125
20.675,-13.5567668541664
20.74,-13.331605531685
20.805,-13.0862701320672
20.87,-12.8182862111742
20.935,-12.5261396429836
21,-12.2094771917171
