"Freq [GHz]","dB(St11) []"
0.45,-0.190957713856425
0.45225,-0.195216159287843
0.4545,-0.199576852208265
0.45675,-0.204042604478901
0.459,-0.208616315986129
0.46125,-0.213300977719489
0.4635,-0.218099674967672
0.46575,-0.223015590637344
0.468,-0.228052008699905
0.47025,-0.233212317771403
0.4725,-0.238500014831104
0.47475,-0.243918709084466
0.477,-0.249472125976478
0.47925,-0.255164111361566
0.4815,-0.260998635836605
0.48375,-0.266979799243758
0.486,-0.27311183535023
0.48825,-0.279399116712267
0.4905,-0.285846159731097
0.49275,-0.292457629908761
0.495,-0.299238347312212
0.49725,-0.306193292254323
0.4995,-0.313327611200858
0.50175,-0.320646622912853
0.504,-0.328155824834187
0.50625,-0.33586089973459
0.5085,-0.343767722618747
0.51075,-0.351882367912576
0.513,-0.360211116938218
0.51525,-0.368760465689799
0.5175,-0.377537132922439
0.51975,-0.38654806856755
0.522,-0.395800462487953
0.52425,-0.40530175358693
0.5265,-0.415059639285845
0.52875,-0.42508208538556
0.531,-0.435377336327504
0.53325,-0.44595392587081
0.5355,-0.456820688202635
0.53775,-0.467986769499402
0.54,-0.479461639957325
0.54225,-0.49125510631142
0.5445,-0.503377324862692
0.54675,-0.515838815034168
0.549,-0.528650473476942
0.55125,-0.541823588748382
0.5535,-0.555369856585221
0.55575,-0.569301395795253
0.558,-0.583630764791962
0.56025,-0.598370978797369
0.5625,-0.613535527739171
0.56475,-0.629138394869043
0.567,-0.645194076129913
0.56925,-0.661717600300779
0.5715,-0.678724549948552
0.57375,-0.696231083217312
0.576,-0.714253956486068
0.57825,-0.732810547927221
0.5805,-0.751918881998532
0.58275,-0.771597654902446
0.585,-0.791866261047342
0.58725,-0.81274482054615
0.5895,-0.83425420778861
0.59175,-0.856416081124199
0.594,-0.879252913693565
0.59625,-0.902788025447022
0.5985,-0.927045616389436
0.60075,-0.952050801091504
0.603,-0.977829644508092
0.60525,-1.00440919914497
0.6075,-1.03181754361597
0.60975,-1.060083822633
0.612,-1.08923828847224
0.61425,-1.11931234396005
0.6165,-1.15033858702311
0.61875,-1.1823508568474
0.621,-1.21538428169181
0.62325,-1.24947532840218
0.6255,-1.28466185367282
0.62775,-1.32098315710304
0.63,-1.35848003609719
0.63225,-1.3971948426579
0.6345,-1.43717154212338
0.63675,-1.47845577390132
0.639,-1.52109491425369
0.64125,-1.56513814118933
0.6435,-1.61063650152361
0.64575,-1.65764298016839
0.648,-1.70621257171934
0.65025,-1.75640235441269
0.6525,-1.80827156652983
0.65475,-1.86188168533513
0.657,-1.91729650864106
0.65925,-1.97458223910509
0.6615,-2.03380757137462
0.66375,-2.09504378221074
0.666,-2.15836482373793
0.66825,-2.22384741998622
0.6705,-2.29157116691473
0.67275,-2.36161863613126
0.675,-2.43407548255206
0.67725,-2.50903055627985
0.6795,-2.58657601901645
0.68175,-2.66680746536962
0.684,-2.74982404946275
0.68625,-2.83572861731036
0.6885,-2.92462784548313
0.69075,-3.01663238665316
0.693,-3.11185702268381
0.69525,-3.21042082600817
0.6975,-3.31244733012695
0.69975,-3.41806471014816
0.702,-3.52740597438842
0.70425,-3.64060916815571
0.7065,-3.75781759093579
0.70875,-3.8791800283045
0.711,-4.00485099998344
0.71325,-4.13499102553981
0.7155,-4.26976690929662
0.71775,-4.4093520460552
0.72,-4.55392674922606
0.72225,-4.70367860289724
0.7245,-4.85880283921905
0.72675,-5.01950274221749
0.729,-5.18599007872556
0.73125,-5.3584855564862
0.7335,-5.53721930855992
0.73575,-5.72243140186826
0.738,-5.91437236589278
0.74025,-6.1133037350572
0.7425,-6.31949859492182
0.74475,-6.5332421177103
0.747,-6.75483206646396
0.74925,-6.98457923873489
0.7515,-7.2228078094545
0.75375,-7.46985551746921
0.756,-7.726073619892
0.75825,-7.9918265110978
0.7605,-8.26749086648259
0.76275,-8.55345412177325
0.765,-8.85011203235846
0.76725,-9.15786496798792
0.7695,-9.47711247850991
0.77175,-9.80824550592195
0.774,-10.1516354037707
0.77625,-10.5076186404097
0.7785,-10.8764756881207
0.78075,-11.2584021140459
0.783,-11.6534692716378
0.78525,-12.0615712343894
0.7875,-12.4823537383174
0.78975,-12.9151199936464
0.792,-13.3587075085628
0.79425,-13.8113299990075
0.7965,-14.2703799045568
0.79875,-14.7321914710945
0.801,-15.1917740449433
0.80325,-15.6425429942875
0.8055,-16.0761038640553
0.80775,-16.4821828330634
0.81,-16.8488332314645
0.81225,-17.1630588419586
0.8145,-17.4119411519368
