"Freq [GHz]","dB(St11) []"
0.45,-0.134668562125538
0.45225,-0.137503866944563
0.4545,-0.14040255479105
0.45675,-0.143366225999208
0.459,-0.146396526882817
0.46125,-0.149495151214949
0.4635,-0.152663841760109
0.46575,-0.155904391860933
0.468,-0.159218647081412
0.47025,-0.162608506908939
0.4725,-0.166075926517352
0.47475,-0.169622918593397
0.477,-0.173251555229042
0.47925,-0.1769639698822
0.4815,-0.180762359408529
0.48375,-0.184648986167087
0.486,-0.188626180202703
0.48825,-0.192696341508098
0.4905,-0.196861942368857
0.49275,-0.201125529794515
0.495,-0.205489728039145
0.49725,-0.209957241214967
0.4995,-0.214530856002675
0.50175,-0.219213444462242
0.504,-0.224007966948262
0.50625,-0.228917475133887
0.5085,-0.233945115147745
0.51075,-0.23909413082826
0.513,-0.244367867100077
0.51525,-0.249769773477458
0.5175,-0.255303407699674
0.51975,-0.260972439503691
0.522,-0.266780654539601
0.52425,-0.27273195843453
0.5265,-0.278830381010903
0.52875,-0.285080080665308
0.531,-0.291485348914297
0.53325,-0.298050615113874
0.5355,-0.304780451359569
0.53775,-0.311679577574357
0.54,-0.318752866791888
0.54225,-0.326005350642885
0.5445,-0.333442225052812
0.54675,-0.341068856159228
0.549,-0.348890786457636
0.55125,-0.356913741184913
0.5535,-0.365143634949803
0.55575,-0.373586578620282
0.558,-0.382248886478016
0.56025,-0.391137083650535
0.5625,-0.400257913832071
0.56475,-0.409618347304509
0.567,-0.419225589270279
0.56925,-0.429087088509452
0.5715,-0.439210546373783
0.57375,-0.449603926130863
0.576,-0.460275462672057
0.57825,-0.471233672598349
0.5805,-0.482487364698758
0.58275,-0.494045650836417
0.585,-0.50591795725805
0.58725,-0.518114036342932
0.5895,-0.530643978808159
0.59175,-0.543518226387375
0.594,-0.556747585000877
0.59625,-0.570343238435374
0.5985,-0.584316762552403
0.60075,-0.598680140044824
0.603,-0.613445775761545
0.60525,-0.628626512621028
0.6075,-0.64423564813483
0.60975,-0.660286951562931
0.612,-0.676794681723192
0.61425,-0.693773605477806
0.6165,-0.711239016920215
0.61875,-0.729206757286418
0.621,-0.747693235615227
0.62325,-0.766715450182395
0.6255,-0.786291010734164
0.62775,-0.806438161546168
0.63,-0.827175805334054
0.63225,-0.848523528042684
0.6345,-0.870501624541045
0.63675,-0.893131125250448
0.639,-0.916433823733827
0.64125,-0.940432305274313
0.6435,-0.96514997647136
0.64575,-0.99061109588306
0.648,-1.01684080574325
0.65025,-1.04386516478231
0.6525,-1.07171118218038
0.65475,-1.10040685268207
0.657,-1.12998119290123
0.65925,-1.16046427884496
0.6615,-1.19188728468518
0.66375,-1.22428252280672
0.666,-1.25768348516018
0.66825,-1.29212488594817
0.6705,-1.32764270567301
0.67275,-1.36427423657439
0.675,-1.40205812948502
0.67725,-1.44103444213293
0.6795,-1.48124468891884
0.68175,-1.52273189219778
0.684,-1.56554063509461
0.68625,-1.60971711588401
0.6885,-1.65530920396697
0.69075,-1.70236649747688
0.693,-1.75094038255131
0.69525,-1.80108409430745
0.6975,-1.85285277956303
0.69975,-1.90630356134862
0.702,-1.96149560526218
0.70425,-2.01849018772279
0.7065,-2.07735076618788
0.70875,-2.1381430514068
0.711,-2.2009350817934
0.71325,-2.26579730001237
0.7155,-2.33280263188702
0.71775,-2.40202656775203
0.72,-2.47354724639201
0.72225,-2.54744554172625
0.7245,-2.62380515242263
0.72675,-2.70271269464752
0.729,-2.78425779818602
0.73125,-2.86853320619588
0.7335,-2.9556348788903
0.73575,-3.04566210147826
0.738,-3.13871759672628
0.74025,-3.23490764254192
0.7425,-3.33434219501508
0.74475,-3.43713501738859
0.747,-3.5434038154614
0.74925,-3.65327037995503
0.7515,-3.76686073639246
0.75375,-3.88430530304603
0.756,-4.00573905750105
0.75825,-4.1313017123485
0.7605,-4.26113790045574
0.76275,-4.39539737015754
0.765,-4.5342351905466
0.76725,-4.67781196680823
0.7695,-4.82629406521195
0.77175,-4.97985384691925
0.774,-5.13866990915075
0.77625,-5.30292733143491
0.7785,-5.47281792356996
0.78075,-5.64854047049674
0.783,-5.83030096739977
0.78525,-6.0183128359001
0.7875,-6.21279710900773
0.78975,-6.41398256834759
0.792,-6.62210581178084
0.79425,-6.83741122254641
0.7965,-7.06015080197405
0.79875,-7.29058381605165
0.801,-7.52897619086658
0.80325,-7.77559957214378
0.8055,-8.03072993842685
0.80775,-8.29464562415755
0.81,-8.56762456578109
0.81225,-8.84994052821522
0.8145,-9.14185799703489
0.81675,-9.44362532920021
0.819,-9.75546563693633
0.82125,-10.0775647296347
0.8235,-10.410055251406
0.82575,-10.7529959222067
0.828,-11.1063445166878
0.83025,-11.4699229033144
0.8325,-11.8433721387915
0.83475,-12.2260953203286
0.837,-12.6171857419027
0.83925,-13.0153380634023
0.8415,-13.4187409904715
0.84375,-13.8249518553333
0.846,-14.2307571576963
0.84825,-14.6320293837031
0.8505,-15.0235999759919
0.85275,-15.3991811689307
0.855,-15.7513836936828
0.85725,-16.0718879763534
0.8595,-16.3518241014552
0.86175,-16.5823887534976
0.864,-16.7556681494865
0.86625,-16.8655527434695
0.8685,-16.908553834615
0.87075,-16.8843105734997
0.873,-16.7956393922512
0.87525,-16.6481108362647
0.8775,-16.4492791393197
0.87975,-16.207770422256
0.882,-15.9324295319731
