"Freq [GHz]","dB(St11) []"
0.45,-0.124940055902112
0.45225,-0.127655372570001
0.4545,-0.130433765242193
0.45675,-0.133276912308698
0.459,-0.136186543252603
0.46125,-0.139164440402627
0.4635,-0.142212440752512
0.46575,-0.145332437849986
0.468,-0.14852638375828
0.47025,-0.151796291093177
0.4725,-0.155144235138779
0.47475,-0.158572356045348
0.477,-0.162082861112632
0.47925,-0.165678027162346
0.4815,-0.16936020300358
0.48375,-0.173131811995073
0.486,-0.176995354708539
0.48825,-0.180953411697325
0.4905,-0.185008646374966
0.49275,-0.189163808008339
0.495,-0.193421734830395
0.49725,-0.19778535727761
0.4995,-0.202257701357596
0.50175,-0.206841892152534
0.504,-0.211541157464316
0.50625,-0.216358831607653
0.5085,-0.221298359357549
0.51075,-0.226363300058011
0.513,-0.231557331898991
0.51525,-0.236884256369089
0.5175,-0.242348002891646
0.51975,-0.247952633652502
0.522,-0.253702348627767
0.52425,-0.259601490820625
0.5265,-0.265654551716379
0.52875,-0.271866176965504
0.531,-0.278241172304935
0.53325,-0.284784509728148
0.5355,-0.291501333915276
0.53775,-0.298396968934863
0.54,-0.305476925229474
0.54225,-0.312746906897932
0.5445,-0.32021281928751
0.54675,-0.32788077691007
0.549,-0.335757111696721
0.55125,-0.343848381606294
0.5535,-0.352161379603592
0.55575,-0.360703143024131
0.558,-0.3694809633428
0.56025,-0.378502396364705
0.5625,-0.387775272857308
0.56475,-0.3973077096437
0.567,-0.407108121177951
0.56925,-0.417185231624186
0.5715,-0.427548087462188
0.57375,-0.438206070643195
0.576,-0.44916891232071
0.57825,-0.460446707182129
0.5805,-0.472049928408202
0.58275,-0.483989443288416
0.585,-0.496276529521697
0.58725,-0.508922892232953
0.5895,-0.521940681737395
0.59175,-0.535342512085774
0.594,-0.549141480425157
0.59625,-0.563351187211211
0.5985,-0.577985757309414
0.60075,-0.593059862024175
0.603,-0.608588742096285
0.60525,-0.624588231710776
0.6075,-0.641074783558821
0.60975,-0.658065494999021
0.612,-0.675578135365
0.61425,-0.693631174468076
0.6165,-0.712243812345421
0.61875,-0.731436010305923
0.621,-0.751228523327819
0.62325,-0.771642933863847
0.6255,-0.792701687111698
0.62775,-0.814428127809219
0.63,-0.836846538615788
0.63225,-0.859982180143162
0.6345,-0.883861332700884
0.63675,-0.908511339823371
0.639,-0.933960653647509
0.64125,-0.96023888221165
0.6435,-0.987376838748635
0.64575,-1.01540659304746
0.648,-1.04436152496001
0.65025,-1.07427638013124
0.6525,-1.10518732803298
0.65475,-1.13713202238377
0.657,-1.17014966403858
0.65925,-1.20428106643487
0.6615,-1.23956872368314
0.66375,-1.27605688139268
0.666,-1.31379161032532
0.66825,-1.35282088297286
0.6705,-1.39319465315655
0.67275,-1.43496493875037
0.675,-1.47818590763353
0.67725,-1.5229139669816
0.6795,-1.56920785601101
0.68175,-1.61712874229701
0.684,-1.66674032179221
0.68625,-1.71810892268063
0.6885,-1.77130361321173
0.69075,-1.82639631366986
0.693,-1.88346191264826
0.69525,-1.94257838781154
0.6975,-2.00382693135007
0.69975,-2.06729208035016
0.702,-2.13306185233068
0.70425,-2.20122788622526
0.7065,-2.27188558912495
0.70875,-2.34513428913591
0.711,-2.42107739475338
0.71325,-2.49982256120722
0.7155,-2.5814818642952
0.71775,-2.66617198229094
0.72,-2.75401438659278
0.72225,-2.84513554186954
0.7245,-2.93966711656034
0.72675,-3.03774620469712
0.729,-3.13951556014326
0.73125,-3.24512384447666
0.7335,-3.35472588989331
0.73575,-3.46848297866431
0.738,-3.58656314084489
0.74025,-3.70914147210496
0.7425,-3.83640047372102
0.74475,-3.96853041693402
0.747,-4.10572973402473
0.74925,-4.2482054385753
0.7515,-4.39617357745245
0.75375,-4.54985971703869
0.756,-4.70949946611686
0.75825,-4.87533903753143
0.7605,-5.04763585024208
0.76275,-5.22665917256154
0.765,-5.41269080610938
0.76725,-5.60602580815543
0.7695,-5.80697324734557
0.77175,-6.01585698400255
0.774,-6.23301646086132
0.77625,-6.45880748267858
0.7785,-6.69360295288216
0.78075,-6.93779352125543
0.783,-7.19178807714594
0.78525,-7.45601399587243
