"Freq [GHz]","dB(St11) []"
0.45,-0.121335004756847
0.45225,-0.123855168674535
0.4545,-0.126430256021473
0.45675,-0.129061623744309
0.459,-0.131750666810419
0.46125,-0.134498819397866
0.4635,-0.137307556126438
0.46575,-0.140178393331335
0.468,-0.14311289038111
0.47025,-0.146112651041468
0.4725,-0.149179324886749
0.47475,-0.152314608760794
0.477,-0.15552024828915
0.47925,-0.15879803944449
0.4815,-0.162149830167323
0.48375,-0.165577522044065
0.486,-0.169083072044683
0.48825,-0.172668494322168
0.4905,-0.176335862076224
0.49275,-0.180087309483623
0.495,-0.183925033697804
0.49725,-0.18785129692036
0.4995,-0.191868428547199
0.50175,-0.195978827392285
0.504,-0.200184963991917
0.50625,-0.204489382992688
0.5085,-0.208894705626405
0.51075,-0.213403632275287
0.513,-0.218018945131009
0.51525,-0.22274351095122
0.5175,-0.227580283917346
0.51975,-0.232532308597653
0.522,-0.237602723019647
0.52425,-0.24279476185614
0.5265,-0.248111759729386
0.52875,-0.253557154637965
0.531,-0.259134491511204
0.53325,-0.264847425896145
0.5355,-0.270699727782283
0.53775,-0.276695285569477
0.54,-0.282838110184668
0.54225,-0.289132339353274
0.5445,-0.295582242031312
0.54675,-0.302192223004615
0.549,-0.308966827661669
0.55125,-0.315910746946962
0.5535,-0.323028822501863
0.55575,-0.330326052000487
0.558,-0.337807594688123
0.56025,-0.345478777130228
0.5625,-0.353345099180238
0.56475,-0.361412240174727
0.567,-0.36968606536484
0.56925,-0.378172632593243
0.5715,-0.386878199226087
0.57375,-0.395809229350016
0.576,-0.404972401244412
0.57825,-0.414374615139606
0.5805,-0.424023001272092
0.58275,-0.433924928248174
0.585,-0.444088011727909
0.58725,-0.454520123441634
0.5895,-0.465229400551743
0.59175,-0.476224255372843
0.594,-0.487513385463901
0.59625,-0.499105784106338
0.5985,-0.51101075118263
0.60075,-0.5232379044703
0.603,-0.535797191366777
0.60525,-0.548698901060997
0.6075,-0.561953677168142
0.60975,-0.575572530844427
0.612,-0.589566854399254
0.61425,-0.603948435422649
0.6165,-0.61872947144632
0.61875,-0.633922585157191
0.621,-0.649540840182779
0.62325,-0.665597757468216
0.6255,-0.682107332265248
0.62775,-0.699084051754036
0.63,-0.71654291331891
0.63225,-0.734499443499899
0.6345,-0.752969717642089
0.63675,-0.771970380265404
0.639,-0.791518666177754
0.64125,-0.811632422354903
0.6435,-0.832330130610735
0.64575,-0.853630931081943
0.648,-0.875554646551448
0.65025,-0.898121807635159
0.6525,-0.921353678856863
0.65475,-0.945272285636308
0.657,-0.969900442215608
0.65925,-0.99526178054932
0.6615,-1.02138078018358
0.66375,-1.04828279914974
0.666,-1.07599410589799
0.66825,-1.10454191229633
0.6705,-1.13395440772046
0.67275,-1.16426079425964
0.675,-1.19549132306409
0.67725,-1.22767733185869
0.6795,-1.26085128364828
0.68175,-1.29504680663942
0.684,-1.33029873540343
0.68625,-1.36664315330567
0.6885,-1.40411743622608
0.69075,-1.44276029759598
0.693,-1.48261183477687
0.69525,-1.52371357680692
0.6975,-1.56610853354216
0.69975,-1.60984124621997
0.702,-1.65495783947397
0.70425,-1.70150607483121
0.7065,-1.74953540572468
0.70875,-1.7990970340571
0.711,-1.85024396835522
0.71325,-1.90303108355823
0.7155,-1.95751518248897
0.71775,-2.01375505906245
0.72,-2.07181156329389
0.72225,-2.1317476681764
0.7245,-2.19362853850881
0.72675,-2.25752160176525
0.729,-2.32349662111151
0.73125,-2.39162577068823
0.7335,-2.46198371329802
0.73575,-2.53464768065316
0.738,-2.60969755636186
0.74025,-2.68721596185555
0.7425,-2.76728834548597
0.74475,-2.85000307505022
0.747,-2.93545153403343
0.74925,-3.02372822189289
0.7515,-3.11493085874348
0.75375,-3.20916049484234
0.756,-3.30652162530943
0.75825,-3.40712231056024
0.7605,-3.51107430296488
0.76275,-3.61849318028436
0.765,-3.7294984864652
0.76725,-3.84421388039879
0.7695,-3.96276729326372
0.77175,-4.08529109506814
0.774,-4.21192227098414
0.77625,-4.34280260801377
0.7785,-4.47807889243358
0.78075,-4.61790311832087
0.783,-4.7624327072527
0.78525,-4.91183073896858
0.7875,-5.06626619237189
0.78975,-5.22591419568042
0.792,-5.39095628377897
0.79425,-5.56158065981992
0.7965,-5.73798245679019
0.79875,-5.92036399301942
0.801,-6.10893501332695
0.80325,-6.30391290453454
0.8055,-6.50552287020917
0.80775,-6.71399804447931
0.81,-6.92957951825048
0.81225,-7.15251624268499
0.8145,-7.38306476383011
0.81675,-7.62148872802498
0.819,-7.86805807921243
0.82125,-8.12304784525715
0.8235,-8.3867363791865
0.82575,-8.65940288081213
0.828,-8.94132397176625
0.83025,-9.23276902919686
0.8325,-9.53399389600364
0.83475,-9.84523247348302
0.837,-10.1666855597305
0.83925,-10.4985061178443
0.8415,-10.8407799361368
0.84375,-11.1935003749129
0.846,-11.5565355839172
0.84825,-11.929586237393
0.8505,-12.3121315108275
0.85275,-12.7033607999962
0.855,-13.1020887174954
0.85725,-13.5066514678406
0.8595,-13.9147842360358
0.86175,-14.3234823642973
0.864,-14.7288546551635
0.86625,-15.1259859424252
0.8685,-15.5088384230622
0.87075,-15.8702359429593
0.873,-16.2019882899966
0.87525,-16.4952151220597
0.8775,-16.7409094891878
0.87975,-16.9307289643191
0.882,-17.0579209666437
0.88425,-17.1182041485724
0.8865,-17.1103861987969
0.88875,-17.0365404450837
0.891,-16.9016873023949
0.89325,-16.713076964658
0.8955,-16.4792729829251
0.89775,-16.2092515447549
0.9,-15.9116718520778
0.90225,-15.5943850333407
0.9045,-15.264174722413
0.90675,-14.9266805222092
0.909,-14.586443742739
0.91125,-14.2470215412392
0.9135,-13.9111296669752
0.91575,-13.5807882921051
0.918,-13.2574567496024
0.92025,-12.9421507801196
0.9225,-12.6355406491714
0.92475,-12.3380310848699
0.927,-12.0498251786663
0.92925,-11.7709747640855
0.9315,-11.5014197248212
0.93375,-11.2410184184248
0.936,-10.9895710684371
0.93825,-10.7468376457323
0.9405,-10.5125514611607
0.94275,-10.2864294375488
0.945,-10.0681798203783
0.94725,-9.85750791870334
0.9495,-9.65412033503276
0.95175,-9.45772803878672
0.954,-9.26804855687665
0.95625,-9.08480749213919
0.9585,-8.90773953181263
0.96075,-8.73658907080215
0.963,-8.57111054562493
0.96525,-8.41106855269838
0.9675,-8.25623780750996
0.96975,-8.10640298801119
0.972,-7.96135849540561
0.97425,-7.82090815765472
0.9765,-7.68486489497251
0.97875,-7.55305036190911
0.981,-7.42529457701865
0.98325,-7.30143554832731
0.9855,-7.18131890067307
0.98775,-7.06479750933999
0.99,-6.9517311431411
0.99225,-6.84198611913286
