"Freq [GHz]","dB(St11) []"
0.45,-0.113767792129566
0.45225,-0.116247806933595
0.4545,-0.118785713860067
0.45675,-0.121383063962048
0.459,-0.124041455944119
0.46125,-0.126762537816748
0.4635,-0.12954800861476
0.46575,-0.13239962018259
0.468,-0.135319179029183
0.47025,-0.138308548255551
0.4725,-0.141369649558045
0.47475,-0.144504465310643
0.477,-0.14771504072969
0.47925,-0.151003486124571
0.4815,-0.154371979238198
0.48375,-0.157822767681064
0.486,-0.161358171463103
0.48825,-0.164980585627542
0.4905,-0.1686924829913
0.49275,-0.172496416996599
0.495,-0.176395024678748
0.49725,-0.180391029755205
0.4995,-0.184487245841385
0.50175,-0.188686579798827
0.504,-0.192992035221669
0.50625,-0.197406716067641
0.5085,-0.201933830440093
0.51075,-0.206576694527859
0.513,-0.211338736710152
0.51525,-0.216223501833925
0.5175,-0.221234655671606
0.51975,-0.226375989567398
0.522,-0.231651425280818
0.52425,-0.237065020036472
0.5265,-0.2426209717896
0.52875,-0.2483236247173
0.531,-0.25417747494589
0.53325,-0.260187176525285
0.5355,-0.266357547661944
0.53775,-0.272693577222299
0.54,-0.279200431519357
0.54225,-0.285883461395638
0.5445,-0.292748209616323
0.54675,-0.299800418587159
0.549,-0.307046038412312
0.55125,-0.314491235308199
0.5535,-0.322142400390007
0.55575,-0.330006158848467
0.558,-0.338089379535305
0.56025,-0.346399184976695
0.5625,-0.354942961834862
0.56475,-0.363728371839151
0.567,-0.372763363208711
0.56925,-0.382056182590115
0.5715,-0.391615387534336
0.57375,-0.401449859538617
0.576,-0.411568817680065
0.57825,-0.421981832869
0.5805,-0.432698842751445
0.58275,-0.44373016729154
0.585,-0.455086525066068
0.58725,-0.466779050304805
0.5895,-0.478819310711956
0.59175,-0.491219326105599
0.594,-0.503991587913661
0.59625,-0.517149079566825
0.5985,-0.530705297830461
0.60075,-0.544674275119704
0.603,-0.559070602843584
0.60525,-0.573909455826325
0.6075,-0.58920661785587
0.60975,-0.604978508411949
0.612,-0.621242210628193
0.61425,-0.638015500545118
0.6165,-0.65531687771316
0.61875,-0.67316559720737
0.621,-0.691581703117942
0.62325,-0.710586063583174
0.6255,-0.73020040743425
0.62775,-0.750447362523813
