"Freq [GHz]","dB(St11) []"
0.45,-0.184988347176849
0.45225,-0.189115533025888
0.4545,-0.19334191677225
0.45675,-0.197670231196167
0.459,-0.202103294866192
0.46125,-0.206644015151472
0.4635,-0.2112953913502
0.46575,-0.216060517939063
0.468,-0.220942587948698
0.47025,-0.225944896470398
0.4725,-0.231070844299528
0.47475,-0.236323941721366
0.477,-0.241707812445282
0.47925,-0.247226197693494
0.4815,-0.252882960450845
0.48375,-0.258682089882384
0.486,-0.264627705925764
0.48825,-0.270724064065805
0.4905,-0.276975560298935
0.49275,-0.283386736295412
0.495,-0.289962284767773
0.49725,-0.296707055054098
0.4995,-0.303626058925259
0.50175,-0.310724476625512
0.504,-0.318007663156379
0.50625,-0.325481154814009
0.5085,-0.333150675990829
0.51075,-0.341022146252559
0.513,-0.349101687702297
0.51525,-0.357395632643738
0.5175,-0.365910531556231
0.51975,-0.374653161394773
0.522,-0.383630534228637
0.52425,-0.392849906232985
0.5265,-0.402318787048194
0.52875,-0.41204494952247
0.531,-0.422036439853737
0.53325,-0.432301588147613
0.5355,-0.44284901940879
0.53775,-0.453687664983986
0.54,-0.464826774475188
0.54225,-0.476275928142768
0.5445,-0.488045049818727
0.54675,-0.500144420351141
0.549,-0.512584691601615
0.55125,-0.525376901018474
0.5535,-0.538532486809118
0.55575,-0.552063303735936
0.558,-0.565981639561004
0.56025,-0.58030023216564
0.5625,-0.595032287371874
0.56475,-0.610191497493767
0.567,-0.625792060647402
0.56925,-0.641848700849462
0.5715,-0.658376688935086
0.57375,-0.675391864326762
0.576,-0.69291065768704
0.57825,-0.710950114488661
0.5805,-0.729527919536838
0.58275,-0.748662422479309
0.585,-0.768372664340795
0.58725,-0.788678405119425
0.5895,-0.809600152483725
0.59175,-0.83115919160959
0.594,-0.85337761619773
0.59625,-0.876278360712881
0.5985,-0.899885233887029
0.60075,-0.924222953529737
0.603,-0.94931718268955
0.60525,-0.975194567211207
0.6075,-1.00188277473429
0.60975,-1.02941053517964
0.612,-1.05780768277061
0.61425,-1.08710519963709
0.6165,-1.11733526105085
0.61875,-1.14853128234149
0.621,-1.18072796754311
0.62325,-1.21396135982248
0.6255,-1.24826889374047
0.62775,-1.28368944939903
0.63,-1.3202634085276
0.63225,-1.3580327125632
0.6345,-1.39704092278048
0.63675,-1.437333282529
0.639,-1.47895678163713
0.64125,-1.52196022304407
0.6435,-1.56639429172425
0.64575,-1.61231162597128
0.648,-1.65976689111287
0.65025,-1.70881685573264
0.6525,-1.75952047048023
0.65475,-1.81193894955806
0.657,-1.86613585498116
0.65925,-1.92217718371578
0.6615,-1.98013145781418
0.66375,-2.04006981767628
0.666,-2.10206611858437
0.66825,-2.16619703067579
0.6705,-2.23254214253965
0.67275,-2.30118406864854
0.675,-2.37220856086479
0.67725,-2.44570462429358
0.6795,-2.52176463779276
0.68175,-2.600484479492
0.684,-2.68196365772178
0.68625,-2.76630544780758
0.6885,-2.85361703524476
0.69075,-2.94400966583785
0.693,-3.03759880346217
0.69525,-3.13450429618802
0.6975,-3.23485055159689
0.69975,-3.33876672221489
0.702,-3.44638690209198
0.70425,-3.55785033566229
0.7065,-3.67330164013326
0.70875,-3.79289104276275
0.711,-3.91677463449409
0.71325,-4.04511464152085
0.7155,-4.17807971644175
0.71775,-4.3158452507307
0.72,-4.4585937102758
0.72225,-4.60651499571744
0.7245,-4.75980682921749
0.72675,-4.91867516908883
0.729,-5.08333465336951
0.73125,-5.25400907288475
0.7335,-5.43093187353603
0.73575,-5.61434668639622
0.738,-5.80450788255211
0.74025,-6.0016811473581
0.7425,-6.20614406562882
0.74475,-6.4181867050146
0.747,-6.63811217897984
0.74925,-6.86623716291682
0.7515,-7.10289232626792
0.75375,-7.34842262914402
0.756,-7.60318741252444
0.75825,-7.86756018495884
0.7605,-8.14192797339884
0.76275,-8.42669005816701
0.765,-8.72225584779785
0.76725,-9.02904156273847
0.7695,-9.3474652798747
0.77175,-9.67793973221736
0.774,-10.02086204633
0.77625,-10.376599316984
0.7785,-10.7454685429516
0.78075,-11.1277089556084
0.783,-11.5234441389866
0.78525,-11.9326305500244
0.7875,-12.3549881101694
0.78975,-12.7899075230311
0.792,-13.2363280696185
0.79425,-13.6925792687621
0.7965,-14.1561807987794
0.79875,-14.6235989319028
0.801,-15.0899667703834
0.80325,-15.5487929322895
0.8055,-15.9917120184449
0.80775,-16.4083701928206
0.81,-16.7865817672706
0.81225,-17.1129129715558
0.8145,-17.373804848581
0.81675,-17.557198264342
0.819,-17.6543812306224
0.82125,-17.6615516869711
0.8235,-17.5805544657709
0.82575,-17.4185076496186
0.828,-17.1864649880482
0.83025,-16.8976007976354
0.8325,-16.565465674433
0.83475,-16.2026795919135
0.837,-15.8201740083697
0.83925,-15.4269084741822
0.8415,-15.0299108668389
0.84375,-14.6344942193756
0.846,-14.2445418972864
0.84825,-13.8627953785657
0.8505,-13.4911116816527
0.85275,-13.1306783950088
0.855,-12.7821857298353
0.85725,-12.4459603138727
0.8595,-12.1220672091076
0.86175,-11.8103866155663
0.864,-11.5106709386419
0.86625,-11.2225868890201
0.8685,-10.9457463080655
0.87075,-10.6797285688926
0.873,-10.4240967185561
0.87525,-10.178408989716
0.8775,-9.94222689812848
0.87975,-9.71512083068103
0.882,-9.49667379509724
0.88425,-9.28648382832833
0.8865,-9.08416543130746
0.88875,-8.88935030183504
0.891,-8.7016875663012
0.89325,-8.52084365830079
0.8955,-8.34650195317645
0.89775,-8.17836223859204
0.9,-8.01614007977358
0.90225,-7.85956612212454
0.9045,-7.70838536209943
